Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,23.535601,23.635300,21.989300,22.030800,15.061540,0
2008-01-03,22.114000,22.317699,21.490499,21.577700,14.763069,0
2008-01-04,21.781401,21.968500,21.137100,21.324200,14.589626,5694095
2008-01-07,21.428101,21.993401,21.415600,21.719101,14.859812,0
2008-01-08,22.114000,22.525499,21.931101,22.051600,15.087308,0
2008-01-09,21.989300,22.018400,21.349100,21.860399,14.956486,0
2008-01-10,21.947701,22.446501,21.823000,22.155500,15.158383,0
2008-01-11,22.005899,22.259501,21.739901,21.798100,14.913862,0
2008-01-14,21.823000,22.238701,21.706600,22.018400,15.064591,0
2008-01-15,21.818800,21.823000,20.991600,21.074800,14.418989,0
2008-01-16,20.659100,20.866899,20.122900,20.700701,14.163049,0
2008-01-17,20.704800,20.950100,19.786200,19.836100,13.571495,0
2008-01-18,20.118700,20.783800,19.495199,19.906700,13.619805,0
2008-01-21,18.709600,19.453600,18.709600,19.204201,13.139161,0
2008-01-22,19.129400,20.156099,18.705400,19.204201,13.139161,0
2008-01-23,18.996401,19.033800,18.065300,18.767799,12.840582,0
2008-01-24,19.744600,20.372299,19.208401,20.205999,13.824573,0
2008-01-28,19.931700,20.472000,19.869301,20.409700,13.963951,0
2008-01-29,20.492800,20.654900,19.711399,19.952499,13.651140,0
2008-01-30,19.786200,19.948299,19.283199,19.948299,13.648256,0
2008-01-31,19.536800,19.715500,19.038000,19.424500,13.289888,0
2008-02-01,19.549200,19.698900,18.597300,19.358000,13.244392,0
2008-02-06,18.397800,18.830099,18.248199,18.830099,12.894434,0
2008-02-07,18.501801,18.788601,18.123501,18.514200,12.678113,0
2008-02-08,18.614000,18.830099,18.372900,18.377100,12.584238,0
2008-02-11,18.572399,19.179300,18.559900,19.121099,13.093706,0
2008-02-12,19.370501,20.197701,19.370501,19.744600,13.520667,0
2008-02-13,19.786200,20.438801,19.786200,20.285000,13.890719,0
2008-02-14,20.492800,20.534401,19.694700,19.790300,13.551967,0
2008-02-15,19.640699,19.952499,19.358000,19.910900,13.634553,0
2008-02-18,20.210199,20.492800,20.160299,20.368099,13.947620,3344189
2008-02-19,20.472000,20.530300,19.960800,20.035601,13.719937,0
2008-02-20,19.765400,20.492800,19.736300,20.447100,14.001725,0
2008-02-21,20.692400,20.783800,20.289200,20.372299,13.950504,0
2008-02-22,20.700701,20.866899,20.318300,20.866899,14.289186,0
2008-02-25,20.966700,21.365801,20.742201,21.299200,14.585222,0
2008-02-26,21.157900,22.197100,21.000000,22.134800,15.157432,13730398
2008-02-27,21.939400,22.695900,21.698299,22.421600,15.353821,0
2008-02-28,22.321800,22.591999,22.030800,22.579500,15.461949,0
2008-02-29,22.321800,22.404900,21.827200,21.947701,15.029302,0
2008-03-03,21.781401,22.591999,21.781401,22.479799,15.393665,0
2008-03-04,22.425699,22.641899,21.806400,22.014200,15.097570,0
2008-03-05,22.238701,22.650200,22.080700,22.625299,15.516662,0
2008-03-06,22.404900,22.554600,21.615200,21.615200,14.823923,0
2008-03-07,21.478001,21.573601,20.908501,21.241100,14.567362,0
2008-03-10,21.199499,21.303400,20.596800,20.858601,14.305044,0
2008-03-11,21.407301,21.976801,21.191200,21.843800,14.980699,0
2008-03-12,21.906099,22.122299,21.369900,21.573601,14.795394,0
2008-03-13,21.236900,21.985100,20.970900,21.735701,14.906567,0
2008-03-14,21.989300,22.030800,20.954201,21.486300,14.735529,0
2008-03-17,20.779600,20.987499,20.289200,20.783800,14.253747,0
2008-03-18,21.116400,21.424000,20.970900,21.386499,14.667083,0
2008-03-19,21.490499,21.669201,19.993999,20.139500,13.811877,0
2008-03-20,20.085501,20.447100,19.890100,20.222700,13.868927,0
2008-03-24,20.305799,20.779600,20.255899,20.326599,13.940187,0
2008-03-25,20.409700,21.261801,20.409700,21.116400,14.481854,0
2008-03-26,21.303400,21.411501,20.492800,20.742201,14.225212,0
