Date,Open,High,Low,Close,Adj Close,Volume
2000-05-01,2.466670,2.555560,2.422220,2.533330,1.274799,1612259940
2000-05-08,2.533330,2.533330,2.244440,2.266670,1.140613,2361059914
2000-05-15,2.288890,2.333330,2.022220,2.044440,1.028784,8157239701
2000-05-22,2.066670,2.066670,1.844440,2.044440,1.028784,7932599709
2000-05-29,2.111110,2.511110,2.066670,2.400000,1.207705,10851749603
2000-06-05,2.444440,2.511110,2.400000,2.444440,1.230068,5094179814
2000-06-12,2.400000,2.422220,2.088890,2.177780,1.095882,4285709843
2000-06-19,2.177780,2.400000,2.088890,2.333330,1.174157,10443419617
2000-06-26,2.355560,2.511110,2.288890,2.444440,1.230068,8287109696
2000-07-03,2.444440,2.711110,2.422220,2.711110,1.364260,12762359533
2000-07-10,2.733330,2.755560,2.555560,2.577780,1.297166,10251539624
2000-07-17,2.622220,2.666670,2.444440,2.600000,1.308348,7789859715
2000-07-24,2.622220,2.644440,2.511110,2.533330,1.274799,4516199836
2000-07-31,2.555560,2.622220,2.511110,2.622220,1.319529,7889309711
2000-08-07,2.622220,2.822220,2.622220,2.800000,1.408990,10719539607
2000-08-14,2.800000,3.000000,2.733330,2.777780,1.397809,11654369573
2000-08-21,2.777780,2.777780,2.622220,2.666670,1.341897,5708429791
2000-08-28,2.688890,2.933330,2.688890,2.933330,1.476082,12056849558
2000-09-04,2.933330,2.977780,2.777780,2.844440,1.431353,2189069920
2000-09-11,2.777780,2.866670,2.755560,2.755560,1.386627,5088329813
2000-09-18,2.733330,2.733330,2.511110,2.688890,1.353078,5678009792
2000-09-25,2.711110,2.800000,2.533330,2.622220,1.319529,4696379827
2000-10-02,2.711110,2.711110,2.355560,2.422220,1.218887,5280209805
2000-10-09,2.444440,2.444440,2.222220,2.266670,1.140613,3610619868
2000-10-16,2.288890,2.377780,2.066670,2.244440,1.129426,7044569742
2000-10-23,2.177780,2.333330,2.000000,2.155560,1.084701,10452779617
2000-10-30,2.222220,2.311110,2.111110,2.155560,1.084701,17520749358
2000-11-06,2.177780,2.266670,2.066670,2.111110,1.062333,8917739674
2000-11-13,2.088890,2.111110,1.933330,2.000000,1.006421,3323969878
2000-11-20,2.022220,2.044440,1.933330,2.000000,1.006421,8737559678
2000-11-27,2.000000,2.044440,1.555560,1.733330,0.872230,13058369521
2000-12-04,1.777780,2.111110,1.733330,2.088890,1.051152,11378249584
